index,Benton faces,Fluid Intelligence,Emotion expression recognition,Famous faces,Hotel task,Picture priming,Proverb comprehension,Sentence comprehension (unacceptable error),Sentence comprehension (reaction time),Visual short term memory (mean),Visual short term memory (precision),Visual short term memory (doubt),Visual short term memory (MSE),model,rv
14,-0.03391717322809322,0.10454638923102552,-0.06532292630244406,0.09277973885426347,0.3625660962326418,0.1500101381706788,-0.08686477540450263,-0.12307205571562677,0.08461509546724896,-0.14992652792080602,0.13506268192200924,-0.18931923847242912,0.03158345531179134,ridge_regression,encod_mu_s_12
15,-0.35416522735348505,-0.18099258922233083,-0.07389079257000367,0.15050428846445052,0.3905458492699594,-0.19029502422210412,-0.30982890231697435,-0.16645815342689957,0.05399207309980285,-0.3227828105333428,-0.3054930229487621,-0.07129141790111315,-0.1530924681296218,ridge_regression,encod_mu_s_12
16,-0.30819740576558735,-0.14465889393653353,-0.2152457586938603,-0.011782466134829871,0.17891804938284,-0.1671429652202132,-0.21170119458592046,-0.24223781495540792,-0.07896744803077185,-0.31390191929413297,-0.17634430823124683,-0.012503042467740661,-0.2306710721822128,ridge_regression,encod_mu_s_12
17,0.03147797875872679,0.024044248998837624,-0.15866600381179224,0.09342789426190841,0.00038403978723632325,0.11638487692898539,-0.12442006107374477,-0.11128128171923243,-0.1198835170102521,-0.05328943393235609,0.02561365090336224,-0.17858674172647024,0.03975569732907743,ridge_regression,encod_mu_s_12
18,-0.21571316158763185,-0.27995980317615515,0.21991471123922107,-0.08144864502382093,0.3606796712077105,-0.14442669318623894,-0.15666669004878392,-0.20749113619725645,-0.02259715135700218,-0.23091386419096419,-0.03714083738751219,-0.0450507116212273,-0.1128111162760238,ridge_regression,encod_mu_s_12
19,-0.03486683734640631,0.054803520522490004,0.007193433041784769,0.002481856384157312,0.4174734588467629,0.18665086522003735,-0.06425439181873066,-0.22991252310455534,-0.16108863126948708,-0.03841971499172081,-0.028492454560288615,-0.08081805123991648,-0.025821164430070286,ridge_regression,encod_mu_s_12
0,-0.2539020988945551,-0.22957571151109932,0.18130208142510645,-0.2730513964831625,0.08076653370767474,-0.09107305409248169,-0.08738466488638891,0.06610838925158015,-0.13050534008360798,-0.26237720100316986,0.19563151384835975,-0.12202194333102505,-0.21823589553732564,laplacian_ridge_kernel,encod_mu_st_12
1,0.13937621199254935,-0.4048690637243874,0.15594097502225743,-0.3109582961921741,0.42497653713838923,-0.16022714624049053,-0.20631319067514547,0.20225299887933673,-0.1178100227035778,-0.2102269553415125,0.35021377010668026,-0.11276310846195195,-0.2445088490225852,laplacian_ridge_kernel,encod_mu_st_12
2,-0.030381561149485044,-0.33029728453388646,0.23062432642791908,-0.15726996621447148,0.2343186071156292,0.1079179772148269,-0.022722918674270075,0.21746193053764884,-0.21675377777527416,-0.22909126802658944,0.3480328526401638,-0.23493965671578287,-0.1280620764255307,laplacian_ridge_kernel,encod_mu_st_12
3,0.16802676936055133,-0.10057929268076313,0.22015531107187378,-0.1365997480558309,0.004656863748786222,-0.2036407861934224,-0.10588136302672739,0.23920581712483552,-0.3423676982313322,-0.24776913929562236,0.2957770451849401,-0.15808886888201962,-0.1340701708503159,laplacian_ridge_kernel,encod_mu_st_12
4,-0.14343082859063955,-0.16719783950586642,-0.027871228137708304,-0.4192793243001761,-0.00920753203965181,0.042741138486995935,0.022866355921411386,0.039482775515760495,-0.3103054282974398,-0.1565107083282135,0.33056076348361507,-0.2833659960942552,-0.046281608118124276,laplacian_ridge_kernel,encod_mu_st_12
5,-0.149581854077168,-0.17306738167828883,0.06149515305870905,-0.24763844086426282,0.02989701600642284,-0.17531357419677285,-0.24825258626599905,0.06122859383746713,-0.40221833666269874,-0.14061861724284933,0.3654800995778875,0.0002761078952618734,-0.07860917765818778,laplacian_ridge_kernel,encod_mu_st_12
6,0.09200724327776508,-0.2835398037440416,0.13390892700762486,-0.2163157031429027,0.21004649788392235,-0.4158981924660966,-0.10729637536706392,0.07701850869418236,-0.05494818280154049,-0.3847620227799004,0.3090976448766778,0.04967475913699076,-0.2632318148355007,laplacian_ridge_kernel,encod_mu_st_12
7,-0.10487170905734795,-0.1126240990578852,0.1895343552252618,-0.09761787292265495,0.09231515210797452,-0.02973032306125554,-0.05991293435370713,-0.14922730011893032,-0.18991554041422462,-0.32274996604075784,0.1346266885062638,-0.28839965103787246,-0.34846305636174507,laplacian_ridge_kernel,encod_mu_st_12
8,-0.1664777593313604,-0.2959748091254848,0.2328319166217649,-0.2804066159438423,-0.0251411988191662,-0.06858884085188424,-0.036856075091666156,0.19456065628394836,-0.2992039140866713,-0.03140530909823349,0.07698910868517195,-0.0945944233479002,0.15471942168719963,laplacian_ridge_kernel,encod_mu_st_12
9,0.05230887990022333,-0.23065473969073297,0.043608250081665134,-0.31000449344680103,0.04030515499039032,-0.1056755528244687,-0.30453679221981667,0.046360719192499324,-0.29411640263301325,-0.19421958922672902,0.19281595532985793,-0.23201203584553615,-0.18994721967047143,laplacian_ridge_kernel,encod_mu_st_12
10,0.17746075273635684,-0.155584153992444,0.028753996848791936,-0.16504286051215328,0.19313644508842082,-0.01649586831517284,0.06088673025166598,0.17756203780746677,-0.25882692252637307,-0.16644629585513096,0.09285928043463706,-0.19349514583541366,-0.10620373629808619,laplacian_ridge_kernel,encod_mu_st_12
11,0.058377306395702655,-0.3489257897147848,0.21445658619960867,-0.23848184393295463,0.4748000677363523,-0.31666546108440446,-0.032426016666503105,-0.032776015830197236,-0.1373231936908676,-0.18939123733233995,0.293685774315273,-0.05796992254995107,-0.03353662553304362,laplacian_ridge_kernel,encod_mu_st_12
12,-0.07441370236853573,-0.24801683797659316,0.2125677489423198,-0.14735312189702016,0.0728321704373478,-0.022257463357752562,-0.11030451729061877,0.2279144196599145,-0.32293165497,-0.1827040217000327,0.3674499914951216,-0.17897576331280332,-0.08572894753554736,laplacian_ridge_kernel,encod_mu_st_12
13,0.11027594060694812,-0.247688038210702,0.08592659660307403,-0.17967198973017282,-0.03357949724767727,-0.20263941666604862,-0.0972076643092389,0.15978145106092448,-0.1067289557492436,-0.2099437265502738,0.4262955228588461,-0.17988082948496686,-0.056992891430854974,laplacian_ridge_kernel,encod_mu_st_12
